time,double_support,RT_single_support,LT_single_support,Pelvis_A_X,Pelvis_A_Y,Pelvis_A_Z,Lower spine_A_X,Lower spine_A_Y,Lower spine_A_Z,Upper spine_A_X,Upper spine_A_Y,Upper spine_A_Z
4.84,1,0,0,8.633491187013771,-0.003413607835884575,1.61728322155813,9.63426748046875,-2.050633721801245,0.8529343414674391,7.536946826171875,-1.29646019860686,2.784456531006885
4.845,1,0,0,8.815450513185645,0.1517325302185315,1.5574281802993901,9.466673364748145,-2.333149518190015,0.797867703234812,7.2927382573262705,-1.39821376953125,2.9831752690450197
4.85,1,0,0,8.930372192873145,0.153004449879603,1.50834704638877,9.20809958545127,-2.628833423341895,0.7924807495607521,7.10599052734375,-1.44250650061189,3.16274039282124
4.855,1,0,0,9.006986645998145,-0.09621697921569056,1.48560213000437,8.86812294921875,-2.841917370850635,0.782903942920127,6.924031201171875,-1.462857214600635,3.337517114748145
4.86,0,0,1,8.97825622607627,-0.5027823486328125,1.48560213000437,8.52335791015625,-3.016694091796875,0.7715314850221265,6.7660138920918955,-1.441309399904395,3.50750543188374
4.865,0,0,1,8.80587370654502,-0.9433154541015625,1.5310919617925052,8.17859287109375,-3.10527955297749,0.7032967376341235,6.69897624560752,-1.377863055542505,3.62003291015625
4.87,0,0,1,8.595183960451271,-1.288080493654395,1.60291801110686,7.867346655763771,-3.0813375368662603,0.609324322485249,6.7037646484375,-1.307234106935645,3.69425316186626
4.875,0,0,1,8.418013037109375,-1.50475574328562,1.616086120850635,7.6662337163106455,-2.9927520756856447,0.5632359405394995,6.818686328125,-1.202487783752185,3.7158009765625
4.88,0,0,1,8.317456567873146,-1.52390935656687,1.5478513736587651,7.56567724609375,-2.77248552295127,0.510264228790155,7.005434058107521,-1.09115740618717,3.7565024045399897
4.885,0,0,1,8.341398583984375,-1.45088620654502,1.45328040796001,7.64229169921875,-2.47321031469624,0.46806642458506353,7.283161450685645,-0.991798037658435,3.7852328244618647
4.89,0,0,1,8.53772312060752,-1.3168109135762702,1.33835872827251,7.838616235841895,-2.07696994030813,0.4225765929930615,7.60398447265625,-0.9397241515868114,3.840299462890625
4.895,0,0,1,8.872911353029396,-1.188721124144995,1.23899935876311,8.19295808154502,-1.6591817502431152,0.3812766143676245,7.94874951171875,-0.871489404296875,3.86663568139751
4.9,0,0,1,9.2320416015625,-1.071405243042505,1.122880578368115,8.609549169921875,-1.2210428471700199,0.34715924077168947,8.279149341310646,-0.8313865264769995,3.857058874756885
4.905,0,0,1,9.543287817873145,-0.973242974828999,0.98820673553595,9.064447485841896,-0.877474908422749,0.318728095977655,8.58081875,-0.803853207360686,3.821145849609375
4.91,0,0,1,9.753977563966895,-0.8864531647096265,0.8385691315065016,9.509768994140625,-0.6012438918760925,0.2910451393464545,8.86333454638877,-0.807444509875437,3.758896606935645
4.915,0,0,1,9.835380424825201,-0.797867703234812,0.775721337890625,9.85453403810645,-0.42377369389668945,0.2901473136687335,9.121908325685645,-0.8110358123901881,3.663128540529395
4.92,0,0,1,9.773131177248146,-0.7649474304444386,0.7523778717408766,10.074800585937501,-0.36122517550672,0.3271078018127185,9.313444458498145,-0.8529343414674391,3.5889082888193853
4.925,0,0,1,9.6151138671875,-0.6781576202269995,0.7068880401488745,10.16099185060645,-0.36661212918077996,0.34117373654774896,9.447519751466896,-0.8756792571653734,3.514688037109375
4.93,0,0,1,9.370905298341896,-0.5629366653135924,0.642244595373689,10.12268462404395,-0.459985993975907,0.38576574246203,9.43794294482627,-0.8990227234131886,3.4644098024912604
4.935,0,0,1,9.141061938966896,-0.424970794702251,0.586878681915155,9.93114849123145,-0.5755062240171545,0.37379473421028203,9.318232861328125,-0.899621273766936,3.4356793825693854
4.94,0,0,1,8.973467822265626,-0.276679929385517,0.510563504016062,9.68693991748252,-0.702698187280376,0.354042570477218,9.107543115234375,-0.878073458874563,3.4141315678731448
4.945,0,0,1,8.853757739748145,-0.10826280635236851,0.48153380886827996,9.40442412109375,-0.8158242157105006,0.30585926204818603,8.839392529296875,-0.8056488586180615,3.380612744140625
4.95,0,0,1,8.79150849609375,0.016291794107582348,0.495001193249563,9.13148513232627,-0.887650265515188,0.25992051771539,8.5425115234375,-0.6913257293823755,3.3351229123524897
4.955,0,0,1,8.7723548828125,0.1205330898300235,0.5195417603029395,8.896853369140626,-0.918774887048186,0.183605339816297,8.25520732421875,-0.5829881042725635,3.29202728296001
4.96,0,0,1,8.7723548828125,0.1486649593000845,0.555155509930343,8.743624462890626,-0.8930372192873145,0.09838672448583649,8.015787158203125,-0.491110615508905,3.205836023194385
4.965,0,0,1,8.781931689453126,0.108936175561626,0.6248866333498144,8.623914380373146,-0.824203921545564,0.05790975265319055,7.848193042482521,-0.3722983581788135,3.1196447634287603
4.97,0,0,1,8.777143286623145,0.03065700406851985,0.673369216906687,8.5425115234375,-0.7398083130373145,0.0,7.766790185546875,-0.29284079060383,3.0526071169443854
4.975,0,0,1,8.757989673341896,-0.09756371765381884,0.744596716357627,8.532934716796875,-0.6090250472593419,-0.0852934341467439,7.752424976076271,-0.21667525021962403,3.0119056889668947
4.98,0,0,1,8.719682446779396,-0.1837549774292505,0.7799111907591235,8.528146313966895,-0.47884033203125,-0.1539770943147675,7.819462622560645,-0.1616086120850635,2.9520506467274896
4.985,0,0,1,8.681375220216896,-0.272789351644859,0.775721337890625,8.552088330078124,-0.3585316985716235,-0.206050980386391,7.915230688966895,-0.10377367815989649,2.901772412109375
4.99,0,0,1,8.633491187013771,-0.37379473421028203,0.7302315063966895,8.595183960451271,-0.2677016730986395,-0.242412918078562,8.015787158203125,-0.0760907215090827,2.8658593869618647
4.995,0,0,1,8.57603034717002,-0.453102664172312,0.6715735656493115,8.609549169921875,-0.21083938370670352,-0.228197345730578,8.13549724170127,-0.0561141014056217,2.822763757569385
5.0,0,0,1,8.547299927248146,-0.571615646374563,0.622492431640625,8.643067993654395,-0.1732803451109045,-0.240467629208233,8.25520732421875,-0.09427169036497486,2.77248552295127
5.005,0,0,1,8.528146313966895,-0.676960519421438,0.562338114959845,8.662221606935645,-0.17896657410893801,-0.20530279232162352,8.336610181154395,-0.144175831205679,2.77248552295127
5.01,0,0,1,8.528146313966895,-0.776319888342439,0.49380409244400153,8.657433203125,-0.1702875930479675,-0.1985691002290485,8.403647827638771,-0.1939303345216895,2.762908716310645
5.015,0,0,1,8.518569507326271,-0.8535328918211865,0.44322658230578,8.667010009765626,-0.16849194179059201,-0.20290859071050052,8.403647827638771,-0.2623147194245795,2.7174188845225102
5.02,0,0,1,8.48505068359375,-0.9373299499756885,0.37349545898437503,8.633491187013771,-0.1810615005922205,-0.21338322293078002,8.37012900390625,-0.337881709258905,2.616862414305615
5.025,0,0,1,8.489839087404395,-1.0845733518056149,0.33877953493662605,8.595183960451271,-0.19931728819574948,-0.22685060731206302,8.298302954591895,-0.4135983368042505,2.5426421635762697
5.03,0,0,1,8.494627490234375,-1.21505734265188,0.2712929756133905,8.556876733888771,-0.22700024492501653,-0.25169044949328,8.212111694826271,-0.370502706921438,2.5426421635762697
5.035,0,0,1,8.513781103515624,-1.3551181401387702,0.2277484328917175,8.504204296875,-0.2666542099060315,-0.2762310165466565,8.130708837890625,-0.271143338000437,2.5617957768575197
5.04,0,0,1,8.508992700685646,-1.4676456174306152,0.18599954142742,8.432378247560646,-0.3109469405944055,-0.2896984009279395,8.054094384765625,-0.1768716476256555,2.5522189702168947
5.045,0,0,1,8.489839087404395,-1.5705962890625,0.11821370697634401,8.374917407716895,-0.350750543188374,-0.325910701007157,7.967903125,-0.10998363875423399,2.53067115453999
5.05,0,0,1,8.489839087404395,-1.67474406140188,0.0638578474003428,8.303091357421875,-0.38247371517318596,-0.338180984484812,7.881711865234375,-0.06943184814453125,2.521094347899365
5.055,0,0,1,8.489839087404395,-1.7956512456075202,0.021753566646959002,8.259995728029395,-0.43155484927993903,-0.35224691921984247,7.800309009279395,-0.06483049182570065,2.5354595583506354
5.06,0,0,1,8.475473876953124,-1.9536685546875001,0.01598316655415655,8.212111694826271,-0.4525041138185645,-0.37289690853256097,7.7763669921875005,-0.08768763580690014,2.557007373046875
5.065,0,0,1,8.451531860841895,-2.12365687280376,0.0852934341467439,8.183381274904395,-0.5225345123658766,-0.38995559542859504,7.752424976076271,-0.1040729533858035,2.616862414305615
5.07,0,0,1,8.44674345703125,-2.2601263671875,0.1523310806703455,8.19295808154502,-0.5731120224060315,-0.42167876741340704,7.7620017827168954,-0.1465700329148685,2.633621826171875
5.075,0,0,1,8.44674345703125,-2.275688678346265,0.2174234382843915,8.207323291015625,-0.6302735870238745,-0.41090485996722054,7.785943798828125,-0.195426710553158,2.65756384326377
5.08,0,0,1,8.432378247560646,-2.20266552734375,0.24076690443413998,8.245630517578125,-0.6685808135863744,-0.38905776975087397,7.805097412109375,-0.2343324874694055,2.667140649904395
5.085,0,0,1,8.475473876953124,-2.07936414172312,0.214580323834408,8.322244970703125,-0.750582220483501,-0.35224691921984247,7.867346655763771,-0.2498947982359045,2.69587106982627
5.09,0,0,1,8.532934716796875,-1.86628019421438,0.16564882734060848,8.40843623046875,-0.840364782763877,-0.376787486273219,7.94874951171875,-0.32980127864974845,2.71502468310752
5.095,0,0,1,8.590395556640624,-1.654393347413135,0.2412158172730005,8.5425115234375,-0.9313444458498146,-0.332794030810752,8.07803640185752,-0.3854664673341895,2.686294263185645
5.1,0,0,1,8.633491187013771,-1.50475574328562,0.289548763314986,8.662221606935645,-1.02052845758031,-0.2477998718506885,8.236053710937501,-0.46088381955556146,2.6408044313975103
5.105,0,0,1,8.662221606935645,-1.42574708874563,0.22625205686024902,8.834604126466896,-1.071405243042505,-0.19437924726248348,8.40843623046875,-0.5252279892029065,2.58573779296875
5.11,0,0,1,8.762778076171875,-1.39581956811626,0.006930091524545525,8.95910261279502,-1.134253036560315,-0.1877951926847955,8.590395556640624,-0.5901707092039989,2.614468212890625
5.115,0,0,1,8.8872765625,-1.37906015625,-0.219668002282561,9.05965908203125,-1.161187804930615,-0.2323871985990765,8.73404765625,-0.612915625,2.667140649904395
5.12,0,0,1,9.02135185546875,-1.267729778684985,-0.46806642458506353,9.160215552248145,-1.20907183813374,-0.27952304383550053,8.86812294921875,-0.6171054778684985,2.75572611108501
5.125,0,0,1,9.145850341796875,-0.9367313995238745,-0.667982263232627,9.2320416015625,-1.229422552122485,-0.309450564562937,8.968679419435645,-0.602740267907561,2.896984009279395
5.13,0,0,1,9.265560425295021,-0.49739539486068596,-0.5189432098511255,9.32780966796875,-1.22583125,-0.3241150497497815,9.045293872560645,-0.572214196826377,3.019088293211865
5.135,0,0,1,9.43794294482627,-0.408510658258031,-0.265756384326377,9.390058911623145,-1.18273562060752,-0.33429040684222056,9.11233151904502,-0.539593199163844,3.1387983767100103
5.14,0,0,1,9.62947907763877,-0.4129997863524365,-0.189890119168078,9.490615380859374,-1.12407767907561,-0.35972879947525155,9.174580761718751,-0.5249287139769995,3.222595435060645
5.145,0,0,1,9.78749638671875,-0.2379237899841565,-0.3336918563904065,9.677363110841895,-1.0749965451649899,-0.36421792756965704,9.222464794921875,-0.47943888248306404,3.229778039305615
5.15,0,0,1,9.911994877950201,0.085368252943414,-0.5380968231323755,9.86411083984375,-1.0660182893684451,-0.3429693878051245,9.351751685060645,-0.4198831161560315,3.241749048341895
5.155,0,0,1,10.04607017091895,0.45370121462412605,-0.6787561706788136,10.05564697265625,-1.05045597820968,-0.2890998504761255,9.509768994140625,-0.37080198214734506,3.229778039305615
5.16,0,0,1,10.19929907716895,0.7559691741575609,-0.798466253686626,10.16099185060645,-1.054645831176245,-0.23268647382498348,9.643844287109376,-0.3660135788270325,3.2585084592274898
5.165,0,0,1,10.36210478515625,0.928950244140625,-0.909796630859375,10.28549033203125,-1.043871923828125,-0.2264016944732025,9.76355437060752,-0.4100070342894995,3.31357509765625
5.17,0,0,1,10.50575688966895,0.9576806640625,-1.0845733518056149,10.4099888232627,-0.994192239073425,-0.2184709014769995,9.89284126466895,-0.4899135147033435,3.4213141721181146
5.175,0,0,1,10.601524956075199,0.9367313995238745,-1.2808978884287598,10.524910502950199,-0.918774887048186,-0.25453356404133,10.04607017091895,-0.5225345123658766,3.548206860841895
5.18,0,0,1,10.66856259765625,0.8810662109375,-1.5322890625,10.678139409200199,-0.8295908752196239,-0.360327349828999,10.1801454638877,-0.497694670086593,3.624821313966895
5.185,0,0,1,10.6877162109375,0.842758984375,-1.7705121278081302,10.86009873046875,-0.7475894684205641,-0.4414309310484045,10.3333743701377,-0.38217444004534556,3.67270534717002
5.19,0,0,1,10.649408984375,0.6685808135863744,-1.974019268676245,10.955866796875,-0.6590040069457495,-0.5258265396547206,10.50575688966895,-0.2322375610841895,3.71340677514751
5.195,0,0,1,10.563217729512699,0.40611645664690804,-2.1068974609375,11.0229044482627,-0.6512228515625,-0.5380968231323755,10.639832182637699,-0.10556932941727201,3.742137195069385
5.2,0,0,1,10.54406411623145,0.02472761402543845,-2.078167041015625,10.96544360841895,-0.660799658203125,-0.47794250645159553,10.73560024904395,-0.0241664730111861,3.818751648194385
5.205,1,0,0,10.802637890625,-0.7392097625855005,-1.3407529296875,10.831368315450199,-0.661398208654939,-0.281019419866969,10.7643306640625,-0.04548983154296875,4.106055847413136
5.21,1,0,0,12.31577333984375,-3.0430303103037604,0.533308419812063,10.678139409200199,-0.5318120437805945,0.412101960772782,10.831368315450199,-0.1304091716965555,5.286397265625
5.215,1,0,0,15.79215415529395,-3.82593425342002,-3.25372005639751,11.3676694873252,-0.4393360046631885,0.01622632765804435,11.03248125,-0.224157130475033,6.095637427248145
5.22,1,0,0,18.4161991748252,3.5098996342793947,-6.560112548828125,14.06832895998145,-0.6332663390868115,-0.9169792358888771,11.47301435546875,-0.192882871231015,6.004657763671875
5.225,1,0,0,18.5694280810752,7.771578589357521,-2.54982476782124,17.1616375,-0.5171475585937501,-0.6368576416015626,12.6796919921875,0.031180735684437147,5.252878442873145
5.23,1,0,0,17.36275044435645,4.7093946657725105,3.99831677295127,18.29170068359375,0.299125569955611,0.08491934013397345,14.652514160156251,0.40940848393575197,4.27125576171875
5.235,1,0,0,15.94538306154395,2.616862414305615,5.348646509279395,18.0810109375,1.04028062170564,-0.040589200017844454,16.3476089404502,0.7619546783815015,3.65594593530376
5.24,1,0,0,14.9685487842002,4.09408483935752,3.75171400171001,17.305289604512698,1.40060797094624,-0.524330163623252,17.47767212404395,1.161786355774695,3.591302490234375
5.245,1,0,0,14.57589970703125,5.83706364795127,3.2680852658681148,16.09861196779395,1.637633935546875,-0.527322915686189,18.1480485888877,1.4568717100824948,3.955221142578125
5.25,1,0,0,14.37478677248145,5.770026001466896,5.181052392578125,14.786589453125,1.758541119752515,0.165499189727655,17.9660892578125,1.626860028198755,4.5872903808593755
5.255,1,0,0,14.470554838887699,4.50109912109375,6.651092212404396,13.6661030810752,1.64960494360249,0.981622681154395,16.59660591310645,1.74297880859375,5.0948611328125
5.26,1,0,0,14.45140122560645,3.04542451171875,5.286397265625,12.7563064453125,1.50475574328562,1.38504566076814,14.5854765185752,1.8818425053731451,5.468356591796875
5.265,1,0,0,14.25986509279395,1.571793389769995,2.173935107421875,12.334926953125,1.42574708874563,1.5322890625,12.631807963887699,1.87465990014751,5.616797095216896
5.27,1,0,0,14.5184388671875,-0.293289703344624,0.641646044921875,12.488155859375,1.5251064572743651,1.59214410375874,10.975020410156251,1.7860744389668952,5.592855078125
5.275,1,0,0,14.48970845216895,-2.108094561644995,1.561019482421875,13.101071484375,1.784877337278735,1.3838485600606452,9.883264453125,1.71783969079436,5.406107349123145
5.28,1,0,0,13.94383046875,-3.0142998903818854,2.74136090063374,13.73314072265625,2.02788880639751,1.183932721315015,9.375693701171874,1.784877337278735,5.085284326171875
5.285,1,0,0,13.27345400390625,-3.23935484594624,3.074154931640625,13.790601562500001,2.1320365787368902,1.177348665952795,9.423577734375,1.8974048155512448,4.831498950685645
5.29,1,0,0,12.46900224609375,-3.126827368654395,3.5506010622568853,13.23514677734375,2.06021052844187,1.19051677569657,9.8449572265625,1.963245361328125,4.644751220703125
5.295,1,0,0,11.501744780293949,-3.2680852658681148,4.206612316649365,12.41154140625,1.93451494140625,1.24498486328125,10.31422075685645,1.94888015185752,4.4268788693837395
5.3,1,0,0,10.486603276387699,-3.8331168576649897,3.9791631596700197,11.5304751953125,1.842338177122485,1.30483990453999,10.65898579591895,1.8914193120137701,4.17309349389751
5.305,1,0,0,9.701305126953125,-4.43884987842002,3.153163586180615,10.74517705078125,1.884236706788135,1.307234106935645,10.7260234375,1.869871496336865,3.816357446779395
5.31,1,0,0,9.188945972170021,-4.79079752172749,2.5809493901387697,10.0652237842002,1.94528884875437,1.31561381188811,10.43871923828125,1.8986019162587402,3.4428619877950197
5.315,1,0,0,8.719682446779396,-4.527435339600635,2.38582195422312,9.55765302734375,1.9656395627431151,1.4125789799825201,9.86411083984375,1.9524714539800052,3.17471140185752
5.32,1,0,0,8.23126530810752,-3.4476503906250002,2.303221997560645,9.241618408203125,1.8782512022699949,1.561019482421875,9.165003955078125,2.02788880639751,3.095702746336865
5.325,1,0,0,7.843404638671875,-1.831564269774365,1.976413470091235,9.0788126953125,1.6136919194356452,1.733402001953125,8.5425115234375,2.069787335082495,3.208230224609375
5.33,0,1,0,7.6997525390625,-0.313041867077688,1.8986019162587402,9.117119921875,1.28927759436189,1.884236706788135,8.054094384765625,2.023100402586865,3.3830069455556147
5.335,0,1,0,7.71411774951377,0.6200982300295019,2.12605107421875,9.260772021484375,0.8888473663207495,2.06260472985686,7.766790185546875,1.92972653857627,3.65594593530376
5.34,0,1,0,7.785943798828125,1.070806692198425,2.321178509153735,9.457096558107521,0.4866214874144995,2.19189161999563,7.69496413623252,1.77530053063811,3.9528269411631354
5.345,0,1,0,7.958326318359375,1.1629834564821901,2.44926829858501,9.624690673828125,0.036679917622148846,2.21583363610686,7.843404638671875,1.605312213502515,4.15872828344624
5.35,0,1,0,8.197746484375,1.18692547259342,2.2613234678949947,9.74440075732627,-0.328604177844187,2.03626851233064,8.1594392578125,1.405396374756885,4.23534273657124
5.355,0,1,0,8.418013037109375,1.2330138552256351,2.16435830078125,9.72524714404502,-0.5961562134279395,1.7238251953125001,8.59997236328125,1.227028350707495,4.106055847413136
5.36,0,1,0,8.604760767091895,1.28329208984375,2.182314813355005,9.48103857421875,-0.8110358123901881,1.3108254090581302,9.07402429248252,1.08636900335719,3.84748206811626
5.365,0,1,0,8.71489404296875,1.558625281006885,2.108094561644995,9.150638745607521,-0.9498995086792505,0.964264718640188,9.418789331545021,0.9427169036497485,3.5793314821787603
5.37,0,1,0,8.757989673341896,1.6232687260762702,2.20505972875874,8.777143286623145,-1.0815805995465448,0.725443103076377,9.576806640625,0.8505401397582495,3.361459130859375
5.375,0,1,0,8.78672009326377,1.54904847436626,2.176329308836865,8.518569507326271,-1.10791681805343,0.6045359191649364,9.409212524904396,0.7894879973997485,3.31118089624126
5.38,0,1,0,8.757989673341896,1.567004986940015,2.018311999756885,8.456320263671875,-0.98820673553595,0.618901129125874,9.011775048828126,0.7709329345703125,3.36864173608501
5.385,0,1,0,8.743624462890626,1.40060797094624,1.8722656987325201,8.470685474123146,-0.721851800561626,0.762553228735249,8.4658970703125,0.7936778503663136,3.497928625243115
5.39,0,1,0,8.76756647998252,1.0253168613909551,1.6879121701649902,8.604760767091895,-0.319925196881283,0.9361328491701271,7.857769849123145,0.833182177734375,3.6272155153818852
5.395,0,1,0,8.815450513185645,0.7098807922118114,1.39821376953125,8.762778076171875,0.1325789169372815,1.126471881471265,7.340622290529396,0.9361328491701271,3.703829968506885
5.4,0,1,0,8.930372192873145,0.440233830242843,1.1761515652453,8.90164177295127,0.5225345123658766,1.27012398108064,6.928819604982521,1.049857428346265,3.703829968506885
5.405,0,1,0,8.973467822265626,0.293289703344624,1.08936175561626,8.94473740234375,0.849941589404502,1.369483349609375,6.73728347217002,1.13604868811189,3.624821313966895
5.41,0,1,0,8.973467822265626,0.249595523108064,1.044470474672205,8.892064966310645,1.082179150390625,1.38145435766499,6.742071875,1.1851298220225102,3.5122938356943854
5.415,0,1,0,8.86333454638877,0.3980360260377515,1.01813425616532,8.67658681640625,1.3000515017100098,1.230619653810645,6.871358765138771,1.20667763671875,3.4284967773437502
5.42,0,1,0,8.65264480029502,0.6200982300295019,1.07260234375,8.38449421435752,1.50714994470061,0.992396588502515,7.043741284670021,1.15520230139314,3.3949779545918948
5.425,0,1,0,8.413224634279395,0.8667010009765626,1.15161099828999,8.034940771484376,1.68312376733501,0.757166275061189,7.129932544435645,1.074397995301575,3.4117373654774896
5.43,0,1,0,8.17859287109375,1.123479129212195,1.1534066498415652,7.6614453125,1.8183961610112551,0.6090250472593419,7.129932544435645,0.9678560211549391,3.459621398680615
5.435,0,1,0,7.958326318359375,1.356315240846265,1.15520230139314,7.340622290529396,1.8974048155512448,0.513256980853092,7.000645654296875,0.836773480249126,3.497928625243115
5.44,0,1,0,7.824251025390625,1.4676456174306152,1.1725602631228151,7.139509351076271,1.886630908203125,0.494402642797749,6.828263134765625,0.735019909717002,3.533841650390625
5.445,0,1,0,7.805097412109375,1.528697760377515,1.115697974123145,7.000645654296875,1.801636749144995,0.44621933436871697,6.651092212404396,0.606930120874126,3.536235851805615
5.45,0,1,0,7.900865478515625,1.48560213000437,1.016338604613745,7.005434058107521,1.65559044812063,0.433649775665155,6.536170532716896,0.5222352371399696,3.52426484375
5.455,0,1,0,8.015787158203125,1.401805071653735,0.919971987951814,7.077260107421875,1.4568717100824948,0.40970775906359247,6.50744011279502,0.4453215087890625,3.4859576171875
5.46,0,1,0,8.23126530810752,1.229422552122485,0.8319850769288135,7.249642626953125,1.286883391966235,0.408510658258031,6.62236179248252,0.41419688725606446,3.4428619877950197
5.465,0,1,0,8.38449421435752,1.037886419309985,0.750582220483501,7.536946826171875,1.0977414615493901,0.3905541457823425,6.871358765138771,0.3968389251341235,3.380612744140625
5.47,0,1,0,8.528146313966895,0.8864531647096265,0.666785162328999,7.824251025390625,0.90021982421875,0.3812766143676245,7.1969701909200205,0.393247622717439,3.337517114748145
5.475,0,1,0,8.61433757373252,0.7266402038819385,0.561141014056217,8.164227661623146,0.709282241858064,0.3630208267640955,7.556100439453125,0.42167876741340704,3.299209888185645
5.48,0,1,0,8.643067993654395,0.5608417389283765,0.425270069928158,8.475473876953124,0.565031591796875,0.3624222763122815,7.915230688966895,0.47435120393684455,3.23456644311626
5.485,0,1,0,8.681375220216896,0.39444472352300053,0.278325943029939,8.743624462890626,0.43305122531140755,0.35284546967165653,8.221688501466895,0.5500678313841235,3.205836023194385
5.49,0,1,0,8.686163623046875,0.27922376860959347,0.179714762075639,8.949525806154396,0.3585316985716235,0.31154549104621954,8.42758984375,0.648230099499563,3.165134595216895
5.495,0,1,0,8.662221606935645,0.2475005966247815,0.09472060318422205,9.07402429248252,0.31543606868881097,0.267552035485686,8.556876733888771,0.7380126617799391,3.126827368654395
5.5,0,1,0,8.566453540529395,0.275482828481889,0.124498486328125,9.126696728515626,0.3399766357421875,0.1907879447477325,8.552088330078124,0.8259995728029396,3.0693665288106446
5.505,0,1,0,8.504204296875,0.323217224170127,0.149712422590759,9.07402429248252,0.402525154132157,0.11305120967268101,8.504204296875,0.906205328344624,3.016694091796875
5.51,0,1,0,8.46110866748252,0.360327349828999,0.196474173745766,8.992621435546875,0.4994903213439685,0.0226888016739818,8.360552197265624,0.9588777648680615,2.9640216557637697
5.515,0,1,0,8.44674345703125,0.30092122111492,0.151882167831485,8.90164177295127,0.5725134719542175,-0.0460509725572211,8.21690009765625,0.973242974828999,2.91134921875
5.52,0,1,0,8.441955054201271,0.22550386889354798,0.115146136057897,8.762778076171875,0.638653292858938,-0.11215338399496,8.10197841796875,0.9780313781493115,2.841917370850635
5.525,0,1,0,8.432378247560646,0.141257897998252,0.043993455501693604,8.686163623046875,0.6554127044309985,-0.1985691002290485,8.054094384765625,0.960673416125437,2.789244933836865
5.53,0,1,0,8.432378247560646,0.120607908587467,-0.0146083710648253,8.6191259765625,0.6135141754518141,-0.2781763054169855,8.0062103515625,0.957082113610686,2.729389892578125
5.535,0,1,0,8.418013037109375,0.131606272502117,-0.0800561180071842,8.571241943359375,0.5758054992430615,-0.33129765468121697,7.996633544921875,0.9014169250243115,2.6791116579600103
5.54,0,1,0,8.403647827638771,0.187495917556955,-0.2035071411623145,8.49941589404502,0.4967968445069385,-0.367809230084408,8.02057556201377,0.824203921545564,2.628833423341895
5.545,0,1,0,8.418013037109375,0.2554313896209845,-0.24540567014149903,8.432378247560646,0.4228758682189685,-0.36391865234375,8.015787158203125,0.7493851196779395,2.5905261967793947
5.55,0,1,0,8.432378247560646,0.325312150555343,-0.220565827960282,8.379705810546875,0.32561142578125,-0.35793314821787603,8.0062103515625,0.6625953094605005,2.5713725834981447
5.555,0,1,0,8.49941589404502,0.319625921655376,-0.19587562329395203,8.33182177734375,0.295234992214953,-0.30675708772590704,7.967903125,0.5758054992430615,2.559401574461865
5.56,0,1,0,8.532934716796875,0.33249475558484504,-0.183006789364483,8.30787976123252,0.2802712318022015,-0.297180281085282,7.934384302248145,0.5168482833678429,2.53067115453999
5.565,0,1,0,8.547299927248146,0.34207156222547,-0.135422031387265,8.322244970703125,0.300771583600033,-0.3036146980500165,7.915230688966895,0.45130701291493647,2.5234885502950197
5.57,0,1,0,8.528146313966895,0.360327349828999,-0.0811035812390188,8.327033374513771,0.332794030810752,-0.302567234759342,7.91044228515625,0.4318541244077795,2.5450363649912604
5.575,0,1,0,8.556876733888771,0.3333925811644995,-0.0252326409372849,8.37012900390625,0.3498527176087195,-0.319027371203562,7.905653882326271,0.42826282199109506,2.5522189702168947
5.58,0,1,0,8.623914380373146,0.3468599655457825,-0.007117138528969421,8.413224634279395,0.3654150283752185,-0.34596213986806146,7.94874951171875,0.4225765929930615,2.5617957768575197
5.585,0,1,0,8.681375220216896,0.401926603680343,-0.0392424615895228,8.451531860841895,0.3758896606935645,-0.376787486273219,8.00142194873252,0.4516062881408435,2.5522189702168947
5.59,0,1,0,8.63827958984375,0.571615646374563,-0.1861491790403735,8.470685474123146,0.377386036725033,-0.37768531185287346,8.073247998046876,0.47794250645159553,2.5617957768575197
5.595,0,1,0,8.53772312060752,0.7422025146484376,-0.35523967128277945,8.494627490234375,0.37319618375846797,-0.35673604741231446,8.12113203125,0.5096656784364075,2.5546131716318854
5.6,0,1,0,8.4658970703125,0.839766232312063,-0.427664271539281,8.489839087404395,0.34356793825693854,-0.360626625054906,8.169016064453125,0.5099649536623144,2.5426421635762697
5.605,0,1,0,8.42758984375,0.8637082489136255,-0.4231751434448755,8.48505068359375,0.367210679632594,-0.3238157745238745,8.188169677734376,0.5159504577881885,2.54982476782124
5.61,0,1,0,8.38449421435752,0.880467660485686,-0.376188935821405,8.451531860841895,0.36661212918077996,-0.3271078018127185,8.17859287109375,0.491709165960719,2.559401574461865
5.615,0,1,0,8.327033374513771,0.9373299499756885,-0.341772286999563,8.38449421435752,0.3782838623046875,-0.34117373654774896,8.13549724170127,0.443525857531687,2.60728560766499
5.62,0,1,0,8.283937744140625,1.02830961266936,-0.319625921655376,8.360552197265624,0.3881599441712195,-0.34835634157725104,8.030152368654395,0.379181687884342,2.6192566167012696
5.625,0,1,0,8.259995728029395,1.051653078917175,-0.2403179915952795,8.365340601076271,0.45220483859265753,-0.38726211849349845,7.953537915529395,0.3462614150939685,2.6192566167012696
5.63,0,1,0,8.283937744140625,1.06422263781687,-0.127566057246572,8.34618698779502,0.513256980853092,-0.379181687884342,7.857769849123145,0.3073556380796545,2.597708801024365
5.635,0,1,0,8.33182177734375,1.0839748019422,-0.003343465208857865,8.317456567873146,0.51984103543078,-0.376787486273219,7.785943798828125,0.319625921655376,2.5641899782725104
