index,si-ax,si-ay,si-az
58,-0.07661445312499993,-0.08267477607696405,0.973242974828999
59,-0.07661445312499993,-0.08634089736877185,0.9582792145143141
60,-0.06703764648437449,-0.1005564697265625,0.9457096558107521
61,-0.052672436033105896,-0.08678981017821241,0.937928500329436
62,-0.04788403320312362,-0.10721534306169399,0.9498995086792505
63,-0.062249242673729555,-0.094945059584039,0.931942996203562
64,-0.04788403320312362,-0.105644148272782,0.9277531433350635
65,-0.052672436033105896,-0.1104325515930945,0.9498995086792505
66,-0.03830722656249996,-0.1358709442261255,0.9630676178346266
67,-0.033518822751855026,-0.11903671379855499,0.963666168188374
68,-0.04309562939248046,-0.139013333902016,0.9630676178346266
69,-0.052672436033105896,-0.1307084469224625,0.9600748657716895
70,-0.03830722656249996,-0.100406832113609,0.9361328491701271
71,-0.057460839843749056,-0.109684363528327,0.9277531433350635
72,-0.04309562939248046,-0.10512041667647799,0.9181763366944385
73,-0.06703764648437449,-0.085368252943414,0.891241568029939
74,-0.062249242673729555,-0.0842459709149093,0.8942343200928761
75,-0.057460839843749056,-0.09629179802216731,0.9044096770872485
76,-0.057460839843749056,-0.08738836060060645,0.9205705383055615
77,-0.07661445312499993,-0.1003320133561655,0.9343371979127515
78,-0.052672436033105896,-0.1149964984449435,0.9343371979127515
79,-0.07182604931435499,-0.1396867031112735,0.9307458953980006
80,-0.057460839843749056,-0.144175831205679,0.928351693688811
81,-0.062249242673729555,-0.134673843420564,0.909796630859375
82,-0.07182604931435499,-0.1148468609300565,0.918774887048186
83,-0.062249242673729555,-0.11162965239865599,0.9367313995238745
84,-0.062249242673729555,-0.12973580248729802,0.9247603912721265
85,-0.04309562939248046,-0.1380406894668515,0.9409212524904396
86,-0.04309562939248046,-0.135197575016868,0.937928500329436
87,-0.03830722656249996,-0.11963526425036901,0.9277531433350635
88,-0.04788403320312362,-0.1188870761856015,0.941519802844187
89,-0.057460839843749056,-0.147542677350033,0.954089361547749
90,-0.06703764648437449,-0.1541267318296545,0.945111105358938
91,-0.057460839843749056,-0.1616086120850635,0.947505306970061
92,-0.04309562939248046,-0.17103578111273499,0.9265560425295021
93,-0.04309562939248046,-0.1626560752776715,0.9265560425295021
94,-0.04788403320312362,-0.14499883802789001,0.955286462451377
95,-0.052672436033105896,-0.140060797094624,0.951096609484812
96,-0.057460839843749056,-0.1383399646927585,0.964264718640188
97,-0.04309562939248046,-0.13227964171137452,0.964264718640188
98,-0.04309562939248046,-0.12389993587631101,0.9678560211549391
99,-0.04309562939248046,-0.1328781921631885,0.9876081846918701
100,-0.062249242673729555,-0.1429039115446075,0.9786299286011255
101,-0.06703764648437449,-0.137965870709408,0.973841525280813
102,-0.057460839843749056,-0.15577274547407652,0.954687911999563
103,-0.062249242673729555,-0.135496850242775,0.9762357268919359
104,-0.052672436033105896,-0.158466222409173,0.9822212310178101
105,-0.062249242673729555,-0.1848024406218585,0.970848773217876
106,-0.052672436033105896,-0.17672201001270202,0.9564835632569385
107,-0.052672436033105896,-0.1812111381071075,0.9277531433350635
108,-0.04788403320312362,-0.1834557022033435,0.9439140045533765
109,-0.062249242673729555,-0.1749263587553265,0.9433154541015625
110,-0.057460839843749056,-0.163404263342439,0.9504980591310646
111,-0.04309562939248046,-0.1635539009553925,0.9528922607421875
112,-0.057460839843749056,-0.13676876980577998,0.9696516724123145
113,-0.057460839843749056,-0.12322656666705349,0.970848773217876
114,-0.08140285595498042,-0.127266782020665,0.9762357268919359
115,-0.07661445312499993,-0.14245499880381352,0.981622681154395
116,-0.04788403320312362,-0.1574187591184985,0.992396588502515
117,-0.057460839843749056,-0.1544260070555615,1.002571945006555
118,-0.03830722656249996,-0.160860424020296,0.9941922390734249
119,-0.03830722656249996,-0.18225860139778202,0.9882067355359501
120,-0.052672436033105896,-0.19737199932542052,1.0097545502321899
121,-0.057460839843749056,-0.2036567786772015,1.005564697265625
122,-0.057460839843749056,-0.165050276986861,0.9726444244752516
123,-0.08619125976562358,-0.1457470260926575,0.9469067566163135
124,-0.057460839843749056,-0.1623568000517645,0.973242974828999
125,-0.052672436033105896,-0.1486649593000845,0.9660603698975635
126,-0.04788403320312362,-0.1361702194520325,0.9762357268919359
127,-0.057460839843749056,-0.1616086120850635,0.9762357268919359
128,-0.057460839843749056,-0.158466222409173,0.9774328277955641
129,-0.057460839843749056,-0.17058686827387448,0.9762357268919359
130,-0.07182604931435499,-0.158466222409173,0.963666168188374
131,-0.062249242673729555,-0.1930325088439685,0.9882067355359501
132,-0.04788403320312362,-0.16879121701649902,0.9876081846918701
133,-0.057460839843749056,-0.1702875930479675,0.9846154324327999
134,-0.062249242673729555,-0.1602618736665485,0.9582792145143141
135,-0.04309562939248046,-0.14642039530191497,0.9498995086792505
136,-0.07182604931435499,-0.158915135149967,0.9786299286011255
137,-0.057460839843749056,-0.156520933538844,0.973841525280813
138,-0.062249242673729555,-0.1490390533815015,0.9822212310178101
139,-0.04309562939248046,-0.13811550822429502,0.979827029406687
140,-0.04788403320312362,-0.17043723066092098,0.9906009369509399
141,-0.057460839843749056,-0.166397015405376,0.995987890625
142,-0.052672436033105896,-0.181959326171875,0.9906009369509399
143,-0.03830722656249996,-0.1897404815551245,0.970250222766062
144,-0.062249242673729555,-0.1913864951995465,0.9588777648680615
145,-0.06703764648437449,-0.20066402661426452,0.984016882569385
146,-0.052672436033105896,-0.2099415580289825,0.9846154324327999
147,-0.062249242673729555,-0.18225860139778202,0.979827029406687
148,-0.04788403320312362,-0.17612345965895448,0.984016882569385
149,-0.04788403320312362,-0.20949264528818848,0.9876081846918701
150,-0.07182604931435499,-0.18405425265515749,0.9882067355359501
151,-0.07182604931435499,-0.1907879447477325,0.981622681154395
152,-0.07182604931435499,-0.1771709228515625,0.979827029406687
153,-0.06703764648437449,-0.181959326171875,0.9894038362434449
154,-0.052672436033105896,-0.1837549774292505,1.004966146421545
155,-0.04309562939248046,-0.18450316539595152,0.9947907899175049
156,-0.04788403320312362,-0.178368023657124,0.981622681154395
157,-0.04788403320312362,-0.1744774460145325,0.974440075732627
158,-0.057460839843749056,-0.17103578111273499,0.9834183317253051
159,-0.062249242673729555,-0.17522563398123348,0.964264718640188
160,-0.052672436033105896,-0.15292963102409302,0.964863269092002
161,-0.04788403320312362,-0.158466222409173,0.9588777648680615
162,-0.052672436033105896,-0.140060797094624,0.955286462451377
163,-0.057460839843749056,-0.1438017372223285,0.967257470703125
164,-0.033518822751855026,-0.131830728872514,0.9714473235716234
165,-0.04309562939248046,-0.1419312672075095,0.9678560211549391
166,-0.04788403320312362,-0.12696750679475802,0.9726444244752516
167,-0.052672436033105896,-0.143951374835282,0.9684545715086865
168,-0.04309562939248046,-0.146869308042709,0.979827029406687
169,-0.033518822751855026,-0.1563712959258905,0.9786299286011255
170,-0.057460839843749056,-0.146345576446405,0.986411083984375
171,-0.06703764648437449,-0.15831658479621952,0.9822212310178101
172,-0.06703764648437449,-0.1675941162109375,0.9846154324327999
173,-0.062249242673729555,-0.1629553505035785,0.9786299286011255
174,-0.057460839843749056,-0.15831658479621952,0.98281978186189
175,-0.04788403320312362,-0.153528181475907,0.967257470703125
176,-0.03830722656249996,-0.16953940508126653,0.9858125331402949
177,-0.057460839843749056,-0.1659481025665155,0.9834183317253051
178,-0.04788403320312362,-0.15921441037587403,0.9792284790529395
179,-0.03830722656249996,-0.154575644668515,0.974440075732627
180,-0.03830722656249996,-0.140360072320531,0.9762357268919359
181,-0.033518822751855026,-0.1586158600221265,0.9750386260863745
182,-0.028730419921874528,-0.15786767195735898,0.9678560211549391
183,-0.028730419921874528,-0.18749591755695497,0.9792284790529395
184,-0.052672436033105896,-0.17522563398123348,0.988805285399365
185,-0.04309562939248046,-0.18405425265515749,0.9929951383659301
186,-0.057460839843749056,-0.160411511279502,1.00197339514314
187,-0.04309562939248046,-0.15921441037587403,0.99658644146908
188,-0.052672436033105896,-0.17597382204600098,1.004966146421545
189,-0.07182604931435499,-0.175375271594187,0.9786299286011255
190,-0.057460839843749056,-0.17372925794976501,0.98281978186189
191,-0.057460839843749056,-0.16415245130914,0.9834183317253051
192,-0.04788403320312362,-0.16953940508126653,0.9750386260863745
193,-0.062249242673729555,-0.16714520337207703,0.974440075732627
194,-0.052672436033105896,-0.1599625984406415,0.973841525280813
195,-0.052672436033105896,-0.1626560752776715,0.970250222766062
196,-0.052672436033105896,-0.1933317840698755,0.979827029406687
197,-0.04309562939248046,-0.182557876623689,0.9947907899175049
198,-0.057460839843749056,-0.181660050945968,0.9941922390734249
199,-0.028730419921874528,-0.18330606459039003,1.002571945006555
200,-0.04309562939248046,-0.18151041333301451,0.9917980376584351
201,-0.052672436033105896,-0.17417817078862552,0.992396588502515
202,-0.057460839843749056,-0.16400281369618652,0.9953893397809199
203,-0.04788403320312362,-0.158466222409173,1.00197339514314
204,-0.033518822751855026,-0.1777694733033765,0.980425579858501
205,-0.04309562939248046,-0.172083244305343,0.9882067355359501
206,-0.04788403320312362,-0.16071078640734252,0.9810241303103149
207,-0.03830722656249996,-0.1794154869477985,0.974440075732627
208,-0.03830722656249996,-0.16714520337207703,0.9858125331402949
209,-0.033518822751855026,-0.16385317608323302,0.9941922390734249
210,-0.052672436033105896,-0.167444478597984,0.9750386260863745
211,-0.03830722656249996,-0.1536778190888605,0.979827029406687
212,-0.03830722656249996,-0.1520318054444385,0.9786299286011255
213,-0.028730419921874528,-0.1649006393739075,0.9762357268919359
214,-0.03830722656249996,-0.1450736568834,0.9690531219605005
215,-0.03830722656249996,-0.154575644668515,0.9786299286011255
216,-0.03830722656249996,-0.1515080738481345,0.973841525280813
217,-0.04788403320312362,-0.1372176826446405,0.9684545715086865
218,-0.03830722656249996,-0.15322890625,0.9600748657716895
219,-0.062249242673729555,-0.1497872413482025,0.9678560211549391
220,-0.062249242673729555,-0.136020581839079,0.9774328277955641
221,-0.02394201611122959,-0.1494879661222955,0.9720458740234376
222,-0.033518822751855026,-0.16819266666275148,0.973242974828999
223,-0.033518822751855026,-0.1613093368591565,0.9858125331402949
224,-0.04788403320312362,-0.16864157940354552,0.9714473235716234
225,-0.057460839843749056,-0.150834704638877,0.9564835632569385
226,-0.07182604931435499,-0.1224783787003525,0.9684545715086865
227,-0.04309562939248046,-0.1410334415297885,0.9762357268919359
228,-0.03830722656249996,-0.13227964171137452,0.9690531219605005
229,-0.033518822751855026,-0.130483990453999,0.9822212310178101
230,-0.04788403320312362,-0.1348234810335175,0.980425579858501
231,-0.03830722656249996,-0.149113872138945,0.9756371765381885
232,-0.052672436033105896,-0.137068045031687,0.9894038362434449
233,-0.04309562939248046,-0.1380406894668515,0.970250222766062
234,-0.033518822751855026,-0.1539770943147675,0.957082113610686
235,-0.03830722656249996,-0.1355716690002185,0.964863269092002
236,-0.04309562939248046,-0.13744213901503752,0.9654618194457495
237,-0.033518822751855026,-0.148814596913038,0.9858125331402949
238,-0.02394201611122959,-0.159812960827688,0.974440075732627
239,-0.04309562939248046,-0.165050276986861,0.9684545715086865
240,-0.057460839843749056,-0.16475100176095403,0.9528922607421875
241,-0.04309562939248046,-0.1520318054444385,0.964863269092002
242,-0.04309562939248046,-0.17747019807746953,0.942118353296001
243,-0.04309562939248046,-0.162207162438811,0.9361328491701271
244,-0.04309562939248046,-0.160411511279502,0.951695159936626
245,-0.03830722656249996,-0.1544260070555615,0.934935748266499
246,-0.03830722656249996,-0.15771803434440548,0.942118353296001
247,-0.057460839843749056,-0.1574187591184985,0.9528922607421875
248,-0.07661445312499993,-0.15831658479621952,0.9433154541015625
249,-0.057460839843749056,-0.138190327079805,0.9439140045533765
250,-0.057460839843749056,-0.133476742516936,0.93852705078125
251,-0.03830722656249996,-0.14245499880381352,0.9331400970091235
252,-0.03830722656249996,-0.13669395104833648,0.9439140045533765
253,-0.03830722656249996,-0.1369932262742435,0.9373299499756885
254,-0.057460839843749056,-0.1364694946779395,0.9594763153198755
255,-0.04309562939248046,-0.113574941268985,0.9498995086792505
256,-0.03830722656249996,-0.137292501402084,0.9504980591310646
257,-0.019153613281249093,-0.1331774673890955,0.9493009582274365
258,-0.028730419921874528,-0.1252466743928925,0.9528922607421875
259,-0.057460839843749056,-0.12098200266888401,0.9528922607421875
260,-0.04788403320312362,-0.1123778404634235,0.970848773217876
261,-0.06703764648437449,-0.10998363875423399,0.955286462451377
262,-0.04788403320312362,-0.1566705711517975,0.941519802844187
263,-0.033518822751855026,-0.130858084535416,0.919971987951814
264,-0.033518822751855026,-0.1378162330964545,0.9074024292482521
265,-0.028730419921874528,-0.1284638828262265,0.919971987951814
266,-0.028730419921874528,-0.140060797094624,0.931942996203562
267,-0.028730419921874528,-0.1590647727629205,0.951096609484812
268,-0.028730419921874528,-0.149113872138945,0.9726444244752516
269,-0.02394201611122959,-0.15876549763507997,0.9762357268919359
270,-0.04309562939248046,-0.11394903525233549,0.939125601233064
271,-0.02394201611122959,-0.1315314537446735,0.9050082275390625
272,-0.03830722656249996,-0.09053075027649694,0.878073458874563
273,-0.02394201611122959,-0.09053075027649694,0.872087954748689
274,-0.062249242673729555,-0.0808791248293952,0.8541314422730005
275,-0.052672436033105896,-0.06606500205901715,0.8702923034913135
276,-0.057460839843749056,-0.0783352855660921,0.8792705596801245
277,-0.07182604931435499,-0.08836100501615766,0.9050082275390625
278,-0.04309562939248046,-0.08791209220671711,0.9193734375
279,-0.057460839843749056,-0.07930792999144995,0.916380685437063
280,-0.04788403320312362,-0.07968202400422039,0.9193734375
281,-0.019153613281249093,-0.1043722286117105,0.9044096770872485
282,-0.04309562939248046,-0.11761515652452999,0.9026140259279396
283,-0.057460839843749056,-0.1366191321928265,0.8960299713502515
284,-0.057460839843749056,-0.1148468609300565,0.8942343200928761
285,-0.052672436033105896,-0.102052845758031,0.8948328704466235
286,-0.03830722656249996,-0.09352350234924059,0.9080009796019995
287,-0.033518822751855026,-0.09539397239347955,0.9241618408203125
288,-0.028730419921874528,-0.100706107339516,0.9169792358888771
289,-0.033518822751855026,-0.1081879874968585,0.9151835846315015
290,-0.04788403320312362,-0.1164928745744785,0.909796630859375
291,-0.033518822751855026,-0.107514618287601,0.8858546142578125
292,-0.028730419921874528,-0.11065700796349151,0.9109937316649365
293,-0.04309562939248046,-0.12853870158367,0.929548794592439
294,-0.06703764648437449,-0.0822258632675235,0.9026140259279396
295,-0.057460839843749056,-0.09397241515868116,0.9050082275390625
296,-0.052672436033105896,-0.11080664557644501,0.906205328344624
297,-0.052672436033105896,-0.108636900335719,0.896628521703999
298,-0.04309562939248046,-0.10369885940245299,0.899621273766936
299,-0.03830722656249996,-0.11552023013931399,0.884058963000437
300,-0.03830722656249996,-0.08551789054656085,0.8930372192873145
301,-0.028730419921874528,-0.109160631932023,0.8834604126466895
302,-0.033518822751855026,-0.1252466743928925,0.8948328704466235
303,-0.033518822751855026,-0.12382511711886751,0.891241568029939
304,-0.04309562939248046,-0.10556932941727201,0.8637082489136255
305,-0.052672436033105896,-0.108562081480209,0.8792705596801245
306,-0.033518822751855026,-0.1265934128114075,0.8762778076171875
307,-0.052672436033105896,-0.133252286146539,0.878672009326377
308,-0.03830722656249996,-0.146121120076008,0.8541314422730005
309,-0.03830722656249996,-0.13676876980577998,0.849343038952688
310,-0.04788403320312362,-0.14252981756125702,0.859518396045127
311,-0.03830722656249996,-0.13138181613172,0.8708908538450609
312,-0.04309562939248046,-0.1107318268190015,0.8469488372434985
313,-0.04309562939248046,-0.118961894943045,0.8511386902100635
314,-0.03830722656249996,-0.123451023135517,0.887650265515188
315,-0.052672436033105896,-0.115445411283804,0.890044467126311
316,-0.04788403320312362,-0.10489596020801449,0.888248815967002
317,-0.057460839843749056,-0.1155950488967575,0.877474908422749
318,-0.033518822751855026,-0.1109562831893985,0.890643017578125
319,-0.033518822751855026,-0.1142483104782425,0.8930372192873145
320,-0.019153613281249093,-0.1407341663038815,0.8810662109375
321,-0.033518822751855026,-0.1364694946779395,0.8702923034913135
322,-0.03830722656249996,-0.134673843420564,0.8792705596801245
323,-0.04788403320312362,-0.1149964984449435,0.8607154968506885
324,-0.04309562939248046,-0.1074397995301575,0.8505401397582495
325,-0.052672436033105896,-0.11948562663741549,0.848744488500874
326,-0.052672436033105896,-0.1237502982633575,0.8637082489136255
327,-0.057460839843749056,-0.1289876144225305,0.881664761389314
328,-0.04788403320312362,-0.1260696812151035,0.855328543078562
329,-0.03830722656249996,-0.104297409854267,0.8577227447877516
330,-0.052672436033105896,-0.103474403032056,0.8571241943359376
331,-0.028730419921874528,-0.10990881999679049,0.852335791015625
332,-0.028730419921874528,-0.12434884871517149,0.8625111481080641
333,-0.02394201611122959,-0.12262801631330601,0.869095202685752
334,-0.028730419921874528,-0.11671733094487549,0.8373720306028735
335,-0.019153613281249093,-0.114697223317103,0.830189425671438
336,-0.04788403320312362,-0.1035492217894995,0.8164227661623146
337,-0.04309562939248046,-0.10160393291917051,0.8218097198363745
338,-0.03830722656249996,-0.09569324759977325,0.8248024718993114
339,-0.033518822751855026,-0.07998129921051408,0.8379705810546875
340,-0.04309562939248046,-0.07908347359163301,0.8259995728029396
341,-0.04309562939248046,-0.08439560851805616,0.849343038952688
342,-0.04788403320312362,-0.07788637275665156,0.871489404296875
343,-0.028730419921874528,-0.08918401183836866,0.8571241943359376
344,-0.03830722656249996,-0.0892588306448454,0.8385691315065016
345,-0.04788403320312362,-0.105045597820968,0.852335791015625
346,-0.04309562939248046,-0.1069160679338535,0.846350286889751
347,-0.028730419921874528,-0.133476742516936,0.840364782763877
348,-0.033518822751855026,-0.12434884871517149,0.852335791015625
349,-0.03830722656249996,-0.1311573596632565,0.8547299927248145
350,-0.052672436033105896,-0.12315174790960999,0.849343038952688
351,-0.04309562939248046,-0.1282394264558295,0.842160433923186
352,-0.03830722656249996,-0.11806406936339049,0.842758984375
353,-0.02394201611122959,-0.138489602305712,0.8535328918211865
354,-0.03830722656249996,-0.1357961253706155,0.8259995728029396
355,-0.028730419921874528,-0.1213560966522345,0.8188169677734375
356,-0.028730419921874528,-0.1132008472856345,0.8248024718993114
357,-0.019153613281249093,-0.110507370350538,0.8343792785399365
358,-0.033518822751855026,-0.123376204280007,0.8343792785399365
359,-0.033518822751855026,-0.12382511711886751,0.800860455297749
360,-0.03830722656249996,-0.1057189670302255,0.795473501623689
361,-0.02394201611122959,-0.0929997707333233,0.7775169891480005
362,-0.033518822751855026,-0.104821141450571,0.800860455297749
363,-0.028730419921874528,-0.118438163346741,0.8283937744140625
364,-0.009576806640623658,-0.10130465779133001,0.8056488586180615
365,-0.033518822751855026,-0.11297639081717101,0.7990648040403735
366,-0.03830722656249996,-0.11282675320421749,0.78529814453125
367,-0.04788403320312362,-0.098985274839584,0.794874951171875
368,-0.04788403320312362,-0.1109562831893985,0.8020575562013771
369,-0.04788403320312362,-0.0971148048443783,0.7960720519774365
370,-0.04309562939248046,-0.131007722050303,0.797867703234812
371,-0.03830722656249996,-0.10788871227095151,0.8002619049440015
372,-0.033518822751855026,-0.11282675320421749,0.795473501623689
373,-0.033518822751855026,-0.1036240406450095,0.7972691528810646
374,-0.04788403320312362,-0.09172785110167175,0.8026561065551245
375,-0.028730419921874528,-0.09718962364104841,0.8032546570069385
376,-0.03830722656249996,-0.08686462898468915,0.814028564453125
377,-0.04309562939248046,-0.08970774345428595,0.8032546570069385
378,-0.04788403320312362,-0.09501987839051575,0.814627114904939
379,-0.028730419921874528,-0.07627776852037126,0.8188169677734375
380,-0.03830722656249996,-0.09105448189241426,0.8289923248658765
381,-0.033518822751855026,-0.0918026699081485,0.8062474090698755
382,-0.014365209470605933,-0.09322422714294691,0.7990648040403735
383,-0.028730419921874528,-0.0736591104505914,0.8092401611328125
384,-0.04309562939248046,-0.08768763580690014,0.8164227661623146
385,-0.04309562939248046,-0.08626607857210175,0.810437261938374
386,-0.028730419921874528,-0.0945709655810752,0.8254010223511256
387,-0.03830722656249996,-0.10601824225613249,0.8206126190308131
388,-0.057460839843749056,-0.09172785110167175,0.7990648040403735
389,-0.04788403320312362,-0.0921019451144422,0.810437261938374
390,-0.033518822751855026,-0.08252513847381719,0.797867703234812
391,-0.04309562939248046,-0.113574941268985,0.8164227661623146
392,-0.052672436033105896,-0.116043961735618,0.8248024718993114
393,-0.02394201611122959,-0.1194108077819055,0.8194155182252515
394,-0.028730419921874528,-0.10489596020801449,0.8289923248658765
395,-0.028730419921874528,-0.11282675320421749,0.8313865264769995
396,-0.04788403320312362,-0.09225158271758906,0.8307879761232521
397,-0.04788403320312362,-0.0980126304632594,0.836174929797312
398,-0.028730419921874528,-0.09995791927474851,0.814627114904939
399,-0.04788403320312362,-0.10377367815989649,0.820014068578999
400,-0.04788403320312362,-0.0971148048443783,0.8277952239622485
401,-0.03830722656249996,-0.10601824225613249,0.8206126190308131
402,-0.04309562939248046,-0.09539397239347955,0.830189425671438
403,-0.019153613281249093,-0.09614216041902045,0.8337807281861891
404,-0.03830722656249996,-0.106392336239483,0.8355763794435646
405,-0.028730419921874528,-0.1008557449524695,0.8565256438841234
406,-0.04788403320312362,-0.09876081846918701,0.8541314422730005
407,-0.04788403320312362,-0.12427402995772799,0.8385691315065016
408,-0.033518822751855026,-0.09868599971174351,0.8295908752196239
409,-0.04788403320312362,-0.1153705925263605,0.8098387115846265
410,-0.04309562939248046,-0.101454295306217,0.8164227661623146
411,-0.028730419921874528,-0.08215104446104675,0.8212111694826271
412,-0.03830722656249996,-0.106467155094993,0.8212111694826271
413,-0.03830722656249996,-0.09644143562531414,0.8289923248658765
414,-0.02394201611122959,-0.088660280232258,0.8319850769288135
415,-0.03830722656249996,-0.1007809260969595,0.836773480249126
416,-0.04788403320312362,-0.0783352855660921,0.8373720306028735
417,-0.028730419921874528,-0.09561842880310316,0.826598123156687
418,-0.033518822751855026,-0.0896329246478092,0.8206126190308131
419,-0.033518822751855026,-0.0912789382922312,0.8505401397582495
420,-0.04788403320312362,-0.08738836060060645,0.8415618835694385
421,-0.03830722656249996,-0.100107556887702,0.8475473876953125
422,-0.04788403320312362,-0.08910919304169855,0.8577227447877516
423,-0.04309562939248046,-0.07818564796294525,0.8541314422730005
424,-0.04309562939248046,-0.09614216041902045,0.8631096984618115
425,-0.02394201611122959,-0.1077390747560645,0.855328543078562
426,-0.02394201611122959,-0.10122983893582001,0.878672009326377
427,-0.014365209470605933,-0.09569324759977325,0.8475473876953125
428,-0.033518822751855026,-0.08544307174989076,0.8433575348268141
429,-0.028730419921874528,-0.09397241515868116,0.8415618835694385
430,-0.02394201611122959,-0.08065466842957825,0.8445546356323755
431,-0.019153613281249093,-0.076614453125,0.852335791015625
432,-0.03830722656249996,-0.08245031966734044,0.849343038952688
433,-0.04309562939248046,-0.0822258632675235,0.848744488500874
434,-0.028730419921874528,-0.07238719081893985,0.8481459381471266
435,-0.03830722656249996,-0.0873135417941297,0.8529343414674391
436,-0.03830722656249996,-0.08798691101319384,0.848744488500874
437,-0.033518822751855026,-0.07990648040403736,0.852335791015625
438,-0.033518822751855026,-0.0896329246478092,0.8505401397582495
439,-0.03830722656249996,-0.09644143562531414,0.8625111481080641
440,-0.04788403320312362,-0.100406832113609,0.858321295141499
441,-0.03830722656249996,-0.1003320133561655,0.8541314422730005
442,-0.014365209470605933,-0.12045827107258,0.852335791015625
443,-0.04309562939248046,-0.106990886691297,0.8451531860841895
444,-0.028730419921874528,-0.1005564697265625,0.849941589404502
445,-0.03830722656249996,-0.1136497600264285,0.8511386902100635
446,-0.019153613281249093,-0.11222820285047001,0.8445546356323755
447,-0.019153613281249093,-0.110881464431955,0.8337807281861891
448,-0.033518822751855026,-0.1057189670302255,0.852335791015625
449,-0.04309562939248046,-0.1149216796875,0.848744488500874
450,-0.04309562939248046,-0.1245733050855685,0.855328543078562
451,-0.057460839843749056,-0.1369932262742435,0.8625111481080641
452,-0.028730419921874528,-0.1194108077819055,0.852335791015625
453,-0.033518822751855026,-0.1279401512299225,0.849343038952688
454,-0.028730419921874528,-0.1224783787003525,0.8433575348268141
455,-0.019153613281249093,-0.13669395104833648,0.8511386902100635
456,-0.033518822751855026,-0.11985972062076601,0.858321295141499
457,-0.019153613281249093,-0.11634323696152502,0.864905349719187
458,-0.028730419921874528,-0.133551561372446,0.8828618621948755
459,-0.028730419921874528,-0.144699562801983,0.8696937530394995
